"","Availability","region","year","policy","agg.land","value","global_value"
"343","80 percent","Pakistan",2050,"CORE","Biomass",256.236153442661,291.888566444429
"344","80 percent","Russia",2050,"CORE","Biomass",471.072679122682,291.888566444429
"345","80 percent","South Africa",2050,"CORE","Biomass",319.965285730971,291.888566444429
"346","80 percent","South America_Northern",2050,"CORE","Biomass",645.910555556888,291.888566444429
"347","80 percent","South America_Southern",2050,"CORE","Biomass",380.103773405118,291.888566444429
"348","80 percent","South Asia",2050,"CORE","Biomass",646.851250621111,291.888566444429
"349","80 percent","South Korea",2050,"CORE","Biomass",346.662624217115,291.888566444429
"350","80 percent","Southeast Asia",2050,"CORE","Biomass",284.893306508054,291.888566444429
"351","80 percent","Taiwan",2050,"CORE","Biomass",1185.1100009909,291.888566444429
"352","80 percent","USA",2050,"CORE","Biomass",298.774817082761,291.888566444429
"353","90 percent","Africa_Eastern",2050,"CORE","Biomass",248.912743384972,303.512992094095
"354","90 percent","Africa_Northern",2050,"CORE","Biomass",436.4700965526,303.512992094095
"355","90 percent","Africa_Southern",2050,"CORE","Biomass",227.059058696366,303.512992094095
"356","90 percent","Africa_Western",2050,"CORE","Biomass",228.929811658649,303.512992094095
"357","90 percent","Argentina",2050,"CORE","Biomass",357.125500672525,303.512992094095
"358","90 percent","Australia_NZ",2050,"CORE","Biomass",292.680902676714,303.512992094095
"359","90 percent","Brazil",2050,"CORE","Biomass",244.976549573701,303.512992094095
"360","90 percent","Canada",2050,"CORE","Biomass",505.265511549291,303.512992094095
"361","90 percent","Central America and Caribbean",2050,"CORE","Biomass",378.223369735528,303.512992094095
"362","90 percent","Central Asia",2050,"CORE","Biomass",411.219448127343,303.512992094095
"363","90 percent","China",2050,"CORE","Biomass",610.792606898531,303.512992094095
"364","90 percent","Colombia",2050,"CORE","Biomass",347.745850551712,303.512992094095
"365","90 percent","EU-12",2050,"CORE","Biomass",230.006239900443,303.512992094095
"366","90 percent","EU-15",2050,"CORE","Biomass",139.885356719451,303.512992094095
"367","90 percent","Europe_Eastern",2050,"CORE","Biomass",410.563700093113,303.512992094095
"368","90 percent","Europe_Non_EU",2050,"CORE","Biomass",343.990922077229,303.512992094095
"369","90 percent","European Free Trade Association",2050,"CORE","Biomass",238.698692492872,303.512992094095
"370","90 percent","India",2050,"CORE","Biomass",222.047518600536,303.512992094095
"371","90 percent","Indonesia",2050,"CORE","Biomass",523.973651357311,303.512992094095
"372","90 percent","Japan",2050,"CORE","Biomass",228.725920112561,303.512992094095
"373","90 percent","Mexico",2050,"CORE","Biomass",399.442364928096,303.512992094095
"374","90 percent","Middle East",2050,"CORE","Biomass",839.525565475042,303.512992094095
"375","90 percent","Pakistan",2050,"CORE","Biomass",259.650251309876,303.512992094095
"376","90 percent","Russia",2050,"CORE","Biomass",499.7708578161,303.512992094095
"377","90 percent","South Africa",2050,"CORE","Biomass",317.986253570221,303.512992094095
"378","90 percent","South America_Northern",2050,"CORE","Biomass",694.424111459453,303.512992094095
"379","90 percent","South America_Southern",2050,"CORE","Biomass",387.801785539998,303.512992094095
"380","90 percent","South Asia",2050,"CORE","Biomass",654.607398891048,303.512992094095
"381","90 percent","South Korea",2050,"CORE","Biomass",374.728564942565,303.512992094095
"382","90 percent","Southeast Asia",2050,"CORE","Biomass",293.443582822287,303.512992094095
"383","90 percent","Taiwan",2050,"CORE","Biomass",1190.59039066889,303.512992094095
"384","90 percent","USA",2050,"CORE","Biomass",309.137025991789,303.512992094095
"385","100 percent","Africa_Eastern",2050,"CORE","Biomass",247.853137470114,314.338819665892
"386","100 percent","Africa_Northern",2050,"CORE","Biomass",432.036183306133,314.338819665892
"387","100 percent","Africa_Southern",2050,"CORE","Biomass",225.09429792741,314.338819665892
"388","100 percent","Africa_Western",2050,"CORE","Biomass",229.738704025618,314.338819665892
"389","100 percent","Argentina",2050,"CORE","Biomass",355.120054218699,314.338819665892
"390","100 percent","Australia_NZ",2050,"CORE","Biomass",291.515836064567,314.338819665892
"391","100 percent","Brazil",2050,"CORE","Biomass",248.007462465495,314.338819665892
"392","100 percent","Canada",2050,"CORE","Biomass",540.866244089727,314.338819665892
"393","100 percent","Central America and Caribbean",2050,"CORE","Biomass",374.67582607312,314.338819665892
"394","100 percent","Central Asia",2050,"CORE","Biomass",403.279629640747,314.338819665892
"395","100 percent","China",2050,"CORE","Biomass",633.792144093016,314.338819665892
"396","100 percent","Colombia",2050,"CORE","Biomass",353.728447384154,314.338819665892
"397","100 percent","EU-12",2050,"CORE","Biomass",241.721546747254,314.338819665892
"398","100 percent","EU-15",2050,"CORE","Biomass",149.572674317625,314.338819665892
"399","100 percent","Europe_Eastern",2050,"CORE","Biomass",429.640992845369,314.338819665892
"400","100 percent","Europe_Non_EU",2050,"CORE","Biomass",359.08896822548,314.338819665892
"401","100 percent","European Free Trade Association",2050,"CORE","Biomass",260.000633088027,314.338819665892
"402","100 percent","India",2050,"CORE","Biomass",224.958598413619,314.338819665892
"403","100 percent","Indonesia",2050,"CORE","Biomass",531.820478790937,314.338819665892
"404","100 percent","Japan",2050,"CORE","Biomass",249.458657643578,314.338819665892
"405","100 percent","Mexico",2050,"CORE","Biomass",395.87880045782,314.338819665892
"406","100 percent","Middle East",2050,"CORE","Biomass",829.859382235844,314.338819665892
"407","100 percent","Pakistan",2050,"CORE","Biomass",262.120580122449,314.338819665892
"408","100 percent","Russia",2050,"CORE","Biomass",526.647873457377,314.338819665892
"409","100 percent","South Africa",2050,"CORE","Biomass",316.158949618451,314.338819665892
"410","100 percent","South America_Northern",2050,"CORE","Biomass",740.606946109003,314.338819665892
"411","100 percent","South America_Southern",2050,"CORE","Biomass",395.493230061306,314.338819665892
"412","100 percent","South Asia",2050,"CORE","Biomass",661.198771996042,314.338819665892
"413","100 percent","South Korea",2050,"CORE","Biomass",402.217659469296,314.338819665892
"414","100 percent","Southeast Asia",2050,"CORE","Biomass",301.475324639601,314.338819665892
"415","100 percent","Taiwan",2050,"CORE","Biomass",1196.70703843063,314.338819665892
"416","100 percent","USA",2050,"CORE","Biomass",319.131183036096,314.338819665892
"417","0 percent","Africa_Eastern",2050,"CORE","Crops",-25.799388105784,-13.2068555832771
"418","0 percent","Africa_Northern",2050,"CORE","Crops",-10.0180329744242,-13.2068555832771
"419","0 percent","Africa_Southern",2050,"CORE","Crops",-17.7167242174241,-13.2068555832771
"420","0 percent","Africa_Western",2050,"CORE","Crops",-15.8104791778312,-13.2068555832771
"421","0 percent","Argentina",2050,"CORE","Crops",-8.69378379208492,-13.2068555832771
"422","0 percent","Australia_NZ",2050,"CORE","Crops",-18.5347083518064,-13.2068555832771
"423","0 percent","Brazil",2050,"CORE","Crops",-15.0025815713016,-13.2068555832771
"424","0 percent","Canada",2050,"CORE","Crops",-15.0553518605903,-13.2068555832771
"425","0 percent","Central America and Caribbean",2050,"CORE","Crops",-17.1272886978799,-13.2068555832771
"426","0 percent","Central Asia",2050,"CORE","Crops",-16.6282357938557,-13.2068555832771
"427","0 percent","China",2050,"CORE","Crops",-10.4558014917953,-13.2068555832771
"428","0 percent","Colombia",2050,"CORE","Crops",-17.6877394290174,-13.2068555832771
"429","0 percent","EU-12",2050,"CORE","Crops",-8.24881540655175,-13.2068555832771
"430","0 percent","EU-15",2050,"CORE","Crops",-9.34118193185813,-13.2068555832771
"431","0 percent","Europe_Eastern",2050,"CORE","Crops",-6.96903752659232,-13.2068555832771
"432","0 percent","Europe_Non_EU",2050,"CORE","Crops",-9.17095868816985,-13.2068555832771
"433","0 percent","European Free Trade Association",2050,"CORE","Crops",-46.3475142484704,-13.2068555832771
"434","0 percent","India",2050,"CORE","Crops",-8.27313778387992,-13.2068555832771
"435","0 percent","Indonesia",2050,"CORE","Crops",-12.024708006041,-13.2068555832771
"436","0 percent","Japan",2050,"CORE","Crops",-3.49312364681285,-13.2068555832771
"437","0 percent","Mexico",2050,"CORE","Crops",-22.9373834894317,-13.2068555832771
"438","0 percent","Middle East",2050,"CORE","Crops",-9.71958141527701,-13.2068555832771
"439","0 percent","Pakistan",2050,"CORE","Crops",-22.6998481758018,-13.2068555832771
"440","0 percent","Russia",2050,"CORE","Crops",-16.61428810993,-13.2068555832771
"441","0 percent","South Africa",2050,"CORE","Crops",-18.8183029718172,-13.2068555832771
"442","0 percent","South America_Northern",2050,"CORE","Crops",-13.5598656215832,-13.2068555832771
"443","0 percent","South America_Southern",2050,"CORE","Crops",-14.9953239927242,-13.2068555832771
"444","0 percent","South Asia",2050,"CORE","Crops",-22.7052507304761,-13.2068555832771
"445","0 percent","South Korea",2050,"CORE","Crops",-5.02306842261798,-13.2068555832771
"446","0 percent","Southeast Asia",2050,"CORE","Crops",-8.21089649642086,-13.2068555832771
"447","0 percent","Taiwan",2050,"CORE","Crops",-5.40905344858808,-13.2068555832771
"448","0 percent","USA",2050,"CORE","Crops",-10.5281132999429,-13.2068555832771
"449","10 percent","Africa_Eastern",2050,"CORE","Crops",-12.9099028846659,-3.60538594779291
"450","10 percent","Africa_Northern",2050,"CORE","Crops",-3.27883335861746,-3.60538594779291
"451","10 percent","Africa_Southern",2050,"CORE","Crops",2.20513189715612,-3.60538594779291
"452","10 percent","Africa_Western",2050,"CORE","Crops",-1.79675592578458,-3.60538594779291
"453","10 percent","Argentina",2050,"CORE","Crops",-1.28234436813421,-3.60538594779291
"454","10 percent","Australia_NZ",2050,"CORE","Crops",-3.46633530041801,-3.60538594779291
"455","10 percent","Brazil",2050,"CORE","Crops",-1.41248241934203,-3.60538594779291
"456","10 percent","Canada",2050,"CORE","Crops",-2.99220249017606,-3.60538594779291
"457","10 percent","Central America and Caribbean",2050,"CORE","Crops",-9.06320418411815,-3.60538594779291
"458","10 percent","Central Asia",2050,"CORE","Crops",0.0410169095897791,-3.60538594779291
"459","10 percent","China",2050,"CORE","Crops",-5.06022576109197,-3.60538594779291
"460","10 percent","Colombia",2050,"CORE","Crops",10.7571782440305,-3.60538594779291
"461","10 percent","EU-12",2050,"CORE","Crops",-3.73503537996221,-3.60538594779291
"462","10 percent","EU-15",2050,"CORE","Crops",-4.14291263975325,-3.60538594779291
"463","10 percent","Europe_Eastern",2050,"CORE","Crops",-4.29110010815767,-3.60538594779291
"464","10 percent","Europe_Non_EU",2050,"CORE","Crops",-3.44804552002852,-3.60538594779291
"465","10 percent","European Free Trade Association",2050,"CORE","Crops",-27.7370757971014,-3.60538594779291
"466","10 percent","India",2050,"CORE","Crops",-5.53214262013068,-3.60538594779291
"467","10 percent","Indonesia",2050,"CORE","Crops",-5.06355683016751,-3.60538594779291
"468","10 percent","Japan",2050,"CORE","Crops",-3.0966069809673,-3.60538594779291
"469","10 percent","Mexico",2050,"CORE","Crops",-8.39412805977907,-3.60538594779291
"470","10 percent","Middle East",2050,"CORE","Crops",5.05447628351142,-3.60538594779291
"471","10 percent","Pakistan",2050,"CORE","Crops",-19.4910340642493,-3.60538594779291
"472","10 percent","Russia",2050,"CORE","Crops",-5.41123201038729,-3.60538594779291
"473","10 percent","South Africa",2050,"CORE","Crops",-0.19068988949007,-3.60538594779291
"474","10 percent","South America_Northern",2050,"CORE","Crops",1.95942998193412,-3.60538594779291
"475","10 percent","South America_Southern",2050,"CORE","Crops",4.01187967853339,-3.60538594779291
"476","10 percent","South Asia",2050,"CORE","Crops",-12.9716244917345,-3.60538594779291
"477","10 percent","South Korea",2050,"CORE","Crops",-3.11311327998002,-3.60538594779291
"478","10 percent","Southeast Asia",2050,"CORE","Crops",-0.880765053115488,-3.60538594779291
"479","10 percent","Taiwan",2050,"CORE","Crops",-0.142054797904383,-3.60538594779291
"480","10 percent","USA",2050,"CORE","Crops",-0.656170514892581,-3.60538594779291
"481","20 percent","Africa_Eastern",2050,"CORE","Crops",-3.98253870891201,-0.00672175209579911
"482","20 percent","Africa_Northern",2050,"CORE","Crops",-0.345583384473799,-0.00672175209579911
"483","20 percent","Africa_Southern",2050,"CORE","Crops",7.87156606993131,-0.00672175209579911
"484","20 percent","Africa_Western",2050,"CORE","Crops",5.24691602554729,-0.00672175209579911
"485","20 percent","Argentina",2050,"CORE","Crops",1.29637940728237,-0.00672175209579911
"486","20 percent","Australia_NZ",2050,"CORE","Crops",0.890381365970567,-0.00672175209579911
"487","20 percent","Brazil",2050,"CORE","Crops",2.41663895239436,-0.00672175209579911
"488","20 percent","Canada",2050,"CORE","Crops",-0.17564872780287,-0.00672175209579911
"489","20 percent","Central America and Caribbean",2050,"CORE","Crops",-5.40427451663994,-0.00672175209579911
"490","20 percent","Central Asia",2050,"CORE","Crops",2.42262644798744,-0.00672175209579911
"491","20 percent","China",2050,"CORE","Crops",-4.00508167408897,-0.00672175209579911
"492","20 percent","Colombia",2050,"CORE","Crops",13.2028073021797,-0.00672175209579911
"493","20 percent","EU-12",2050,"CORE","Crops",-1.35855898304816,-0.00672175209579911
"494","20 percent","EU-15",2050,"CORE","Crops",-1.10887553696676,-0.00672175209579911
"495","20 percent","Europe_Eastern",2050,"CORE","Crops",-3.01229657444134,-0.00672175209579911
"496","20 percent","Europe_Non_EU",2050,"CORE","Crops",-0.509646872041718,-0.00672175209579911
"497","20 percent","European Free Trade Association",2050,"CORE","Crops",-18.3573422104796,-0.00672175209579911
"498","20 percent","India",2050,"CORE","Crops",-3.11793979625442,-0.00672175209579911
"499","20 percent","Indonesia",2050,"CORE","Crops",-2.32100679150933,-0.00672175209579911
"500","20 percent","Japan",2050,"CORE","Crops",-4.36384428540122,-0.00672175209579911
"501","20 percent","Mexico",2050,"CORE","Crops",-2.99308846079536,-0.00672175209579911
"502","20 percent","Middle East",2050,"CORE","Crops",7.65317132723175,-0.00672175209579911
"503","20 percent","Pakistan",2050,"CORE","Crops",-16.7350143760783,-0.00672175209579911
"504","20 percent","Russia",2050,"CORE","Crops",-2.38292173967777,-0.00672175209579911
"505","20 percent","South Africa",2050,"CORE","Crops",5.42397801804479,-0.00672175209579911
"506","20 percent","South America_Northern",2050,"CORE","Crops",2.71686998883566,-0.00672175209579911
"507","20 percent","South America_Southern",2050,"CORE","Crops",7.03024803737694,-0.00672175209579911
"508","20 percent","South Asia",2050,"CORE","Crops",-7.15310291432904,-0.00672175209579911
"509","20 percent","South Korea",2050,"CORE","Crops",-3.59312866067526,-0.00672175209579911
